,City,Country,Region,Year,AvgCelsiusTemp,CO2,F-Gas,N2O,iso
6717,Springfield,US,North America,2001,12.884589041095913,5749.25,130.28,255.04,USA
6718,Springfield,US,North America,2002,12.510166898470096,5594.16,137.81,255.21,USA
6719,Springfield,US,North America,2003,12.37412087912088,5659.63,127.23,260.06,USA
6720,Springfield,US,North America,2004,12.741707650273208,5740.03,134.13,258.75,USA
6721,Springfield,US,North America,2005,13.389561643835592,5756.08,135.45,257.93,USA
6722,Springfield,US,North America,2006,13.808986301369854,5656.58,137.6,260.11,USA
6723,Springfield,US,North America,2007,13.494203296703295,5740.27,148.45,263.29,USA
6724,Springfield,US,North America,2008,11.761495198902608,5563.34,149.44,248.09,USA
6725,Springfield,US,North America,2009,12.249945054945051,5159.55,144.31,241.24,USA
6726,Springfield,US,North America,2010,12.99556164383562,5392.87,153.08,246.69,USA
6727,Springfield,US,North America,2011,13.226739726027386,5172.1,159.37,254.86,USA
6728,Springfield,US,North America,2012,14.637062841530048,4950.21,154.58,245.81,USA
6729,Springfield,US,North America,2013,11.970835616438356,5089.5,154.04,246.72,USA
6730,Springfield,US,North America,2014,11.909123287671232,5102.58,159.16,246.48,USA
6731,Springfield,US,North America,2015,13.50906849315069,4982.79,161.05,242.64,USA
6732,Springfield,US,North America,2016,14.421625683060103,4888.64,160.92,248.51,USA
6733,Springfield,US,North America,2017,14.321712328767113,4813.72,165.29,249.29,USA
6734,Springfield,US,North America,2018,13.26283561643836,4981.3,169.66,250.06,USA
6735,Springfield,US,North America,2019,12.780753424657522,0.0,0.0,0.0,USA
6736,St Louis,US,North America,1995,13.884328767123288,5126.9,115.29,272.69,USA
6737,St Louis,US,North America,1996,12.660357142857148,5283.11,124.38,279.98,USA
6738,St Louis,US,North America,1997,12.94169863013698,5547.99,130.98,273.86,USA
6739,St Louis,US,North America,1998,15.126897506925207,5590.7,145.82,269.93,USA
6740,St Louis,US,North America,1999,14.582060439560433,5610.3,142.42,265.35,USA
6741,St Louis,US,North America,2000,13.546967213114764,5776.41,143.65,262.45,USA
6742,St Louis,US,North America,2001,14.421534246575336,5749.25,130.28,255.04,USA
6743,St Louis,US,North America,2002,14.21852777777779,5594.16,137.81,255.21,USA
6744,St Louis,US,North America,2003,13.849560439560436,5659.63,127.23,260.06,USA
6745,St Louis,US,North America,2004,14.22822404371584,5740.03,134.13,258.75,USA
6746,St Louis,US,North America,2005,14.486657534246572,5756.08,135.45,257.93,USA
6747,St Louis,US,North America,2006,14.79342465753424,5656.58,137.6,260.11,USA
6748,St Louis,US,North America,2007,14.747472527472524,5740.27,148.45,263.29,USA
6749,St Louis,US,North America,2008,13.039093406593404,5563.34,149.44,248.09,USA
6750,St Louis,US,North America,2009,13.637225274725274,5159.55,144.31,241.24,USA
6751,St Louis,US,North America,2010,14.476794520547944,5392.87,153.08,246.69,USA
6752,St Louis,US,North America,2011,14.857808219178084,5172.1,159.37,254.86,USA
6753,St Louis,US,North America,2012,16.222650273224044,4950.21,154.58,245.81,USA
6754,St Louis,US,North America,2013,13.58194520547948,5089.5,154.04,246.72,USA
6755,St Louis,US,North America,2014,13.290301369863014,5102.58,159.16,246.48,USA
6756,St Louis,US,North America,2015,14.988630136986288,4982.79,161.05,242.64,USA
6757,St Louis,US,North America,2016,15.751967213114744,4888.64,160.92,248.51,USA
6758,St Louis,US,North America,2017,15.733506849315066,4813.72,165.29,249.29,USA
6759,St Louis,US,North America,2018,14.104849315068488,4981.3,169.66,250.06,USA
6760,St Louis,US,North America,2019,13.901452054794508,0.0,0.0,0.0,USA
6761,Stockholm,Sweden,Europe,1995,6.972602739726026,58.23,0.78,5.7,SWE
6762,Stockholm,Sweden,Europe,1996,6.296448087431699,63.65,0.79,5.85,SWE
6763,Stockholm,Sweden,Europe,1997,7.393534246575341,57.38,0.93,5.79,SWE
6764,Stockholm,Sweden,Europe,1998,6.698555555555558,58.36,0.97,5.74,SWE
6765,Stockholm,Sweden,Europe,1999,8.381675824175819,57.27,1.15,5.58,SWE
6766,Stockholm,Sweden,Europe,2000,8.488032786885245,53.28,1.17,5.49,SWE
6767,Stockholm,Sweden,Europe,2001,7.629698630136978,52.5,1.26,5.27,SWE
6768,Stockholm,Sweden,Europe,2002,8.106333333333337,54.02,1.36,5.19,SWE
6769,Stockholm,Sweden,Europe,2003,7.822341597796138,55.2,1.38,5.15,SWE
6770,Stockholm,Sweden,Europe,2004,7.248524590163937,53.59,1.46,5.19,SWE
6771,Stockholm,Sweden,Europe,2005,7.572630136986303,50.21,1.53,5.08,SWE
6772,Stockholm,Sweden,Europe,2006,8.093698630136991,48.9,1.49,5.03,SWE
6773,Stockholm,Sweden,Europe,2007,7.941593406593411,47.14,1.55,4.9,SWE
6774,Stockholm,Sweden,Europe,2008,8.260109589041098,46.15,1.45,5.08,SWE
6775,Stockholm,Sweden,Europe,2009,7.344038461538464,42.88,1.15,4.85,SWE
6776,Stockholm,Sweden,Europe,2010,5.578164383561645,48.13,1.27,5.05,SWE
6777,Stockholm,Sweden,Europe,2011,8.117150684931497,44.59,1.25,4.8,SWE
6778,Stockholm,Sweden,Europe,2012,6.818934426229507,42.15,1.1,4.69,SWE
6779,Stockholm,Sweden,Europe,2013,7.322575342465748,40.55,1.05,4.75,SWE
6780,Stockholm,Sweden,Europe,2014,8.367884615384613,39.1,1.06,4.92,SWE
6781,Stockholm,Sweden,Europe,2015,8.096098901098902,39.2,1.01,4.99,SWE
6782,Stockholm,Sweden,Europe,2016,7.709281767955798,38.79,0.99,4.96,SWE
6783,Stockholm,Sweden,Europe,2017,7.483589041095883,38.33,0.92,5.1,SWE
6784,Stockholm,Sweden,Europe,2018,8.37096952908588,36.0,0.85,4.92,SWE
6785,Stockholm,Sweden,Europe,2019,8.0958217270195,0.0,0.0,0.0,SWE
6786,Sydney,Australia,Australia/South Pacific,1995,13.368602739726027,289.01,2.84,75.72,AUS
6787,Sydney,Australia,Australia/South Pacific,1996,13.08898907103824,299.59,2.83,69.98,AUS
6788,Sydney,Australia,Australia/South Pacific,1997,14.122054794520537,306.77,2.74,69.01,AUS
6789,Sydney,Australia,Australia/South Pacific,1998,13.805165745856351,327.66,3.26,73.52,AUS
6790,Sydney,Australia,Australia/South Pacific,1999,14.47851648351649,333.04,2.9,90.54,AUS
6791,Sydney,Australia,Australia/South Pacific,2000,14.603251366120212,338.81,3.11,98.66,AUS
6792,Sydney,Australia,Australia/South Pacific,2001,14.325631868131865,344.96,4.32,109.13,AUS
6793,Sydney,Australia,Australia/South Pacific,2002,14.377333333333327,352.89,4.88,102.14,AUS
6794,Sydney,Australia,Australia/South Pacific,2003,14.25347107438016,351.99,5.49,62.12,AUS
6795,Sydney,Australia,Australia/South Pacific,2004,14.027213114754096,365.27,6.21,85.89,AUS
6796,Sydney,Australia,Australia/South Pacific,2005,14.699369863013702,369.51,6.99,63.08,AUS
6797,Sydney,Australia,Australia/South Pacific,2006,14.195671232876718,375.06,6.25,82.53,AUS
6798,Sydney,Australia,Australia/South Pacific,2007,15.29656593406594,385.37,7.16,77.64,AUS
6799,Sydney,Australia,Australia/South Pacific,2008,14.363223140495888,388.5,8.13,62.1,AUS
6800,Sydney,Australia,Australia/South Pacific,2009,14.898791208791213,394.95,8.91,65.75,AUS
6801,Sydney,Australia,Australia/South Pacific,2010,14.472136986301374,387.35,9.9,54.65,AUS
6802,Sydney,Australia,Australia/South Pacific,2011,14.379068493150694,385.77,10.75,107.8,AUS
6803,Sydney,Australia,Australia/South Pacific,2012,14.459398907103818,385.77,11.34,107.09,AUS
6804,Sydney,Australia,Australia/South Pacific,2013,14.99662087912088,379.27,11.94,63.53,AUS
6805,Sydney,Australia,Australia/South Pacific,2014,15.134560439560447,369.88,12.63,75.8,AUS
6806,Sydney,Australia,Australia/South Pacific,2015,14.766428571428568,375.97,13.22,71.96,AUS
6807,Sydney,Australia,Australia/South Pacific,2016,14.894407713498603,383.96,13.76,57.39,AUS
6808,Sydney,Australia,Australia/South Pacific,2017,14.962684931506836,387.2,13.34,79.44,AUS
6809,Sydney,Australia,Australia/South Pacific,2018,15.010637119113571,386.62,12.92,76.76,AUS
6810,Sydney,Australia,Australia/South Pacific,2019,15.038328690807807,0.0,0.0,0.0,AUS
6811,Syracuse,US,North America,1995,9.072520547945205,5126.9,115.29,272.69,USA
6812,Syracuse,US,North America,1996,8.417829670329672,5283.11,124.38,279.98,USA
6813,Syracuse,US,North America,1997,8.644410958904109,5547.99,130.98,273.86,USA
6814,Syracuse,US,North America,1998,10.790775623268695,5590.7,145.82,269.93,USA
6815,Syracuse,US,North America,1999,9.993186813186806,5610.3,142.42,265.35,USA
6816,Syracuse,US,North America,2000,8.535081967213118,5776.41,143.65,262.45,USA
6817,Syracuse,US,North America,2001,10.21665753424657,5749.25,130.28,255.04,USA
6818,Syracuse,US,North America,2002,10.359888888888888,5594.16,137.81,255.21,USA
6819,Syracuse,US,North America,2003,8.655549450549456,5659.63,127.23,260.06,USA
6820,Syracuse,US,North America,2004,8.790601092896178,5740.03,134.13,258.75,USA
6821,Syracuse,US,North America,2005,9.651098901098909,5756.08,135.45,257.93,USA
6822,Syracuse,US,North America,2006,10.23115068493151,5656.58,137.6,260.11,USA
6823,Syracuse,US,North America,2007,9.245234159779615,5740.27,148.45,263.29,USA
6824,Syracuse,US,North America,2008,9.023681318681325,5563.34,149.44,248.09,USA
6825,Syracuse,US,North America,2009,8.77118131868132,5159.55,144.31,241.24,USA
6826,Syracuse,US,North America,2010,9.94605479452055,5392.87,153.08,246.69,USA
6827,Syracuse,US,North America,2011,10.426821917808212,5172.1,159.37,254.86,USA
6828,Syracuse,US,North America,2012,11.394535519125697,4950.21,154.58,245.81,USA
6829,Syracuse,US,North America,2013,9.454547945205483,5089.5,154.04,246.72,USA
6830,Syracuse,US,North America,2014,8.891726027397263,5102.58,159.16,246.48,USA
6831,Syracuse,US,North America,2015,9.187945205479457,4982.79,161.05,242.64,USA
6832,Syracuse,US,North America,2016,9.89986338797814,4888.64,160.92,248.51,USA
6833,Syracuse,US,North America,2017,9.438904109589036,4813.72,165.29,249.29,USA
6834,Syracuse,US,North America,2018,9.102301369863024,4981.3,169.66,250.06,USA
6835,Syracuse,US,North America,2019,9.087260273972603,0.0,0.0,0.0,USA
6836,Taipei,Taiwan,Asia,1995,22.790739726027372,0.0,0.0,0.0,TWN
6837,Taipei,Taiwan,Asia,1996,22.9998087431694,0.0,0.0,0.0,TWN
6838,Taipei,Taiwan,Asia,1997,22.859945205479463,0.0,0.0,0.0,TWN
6839,Taipei,Taiwan,Asia,1998,23.670055555555543,0.0,0.0,0.0,TWN
6840,Taipei,Taiwan,Asia,1999,21.264303797468347,0.0,0.0,0.0,TWN
6841,Taipei,Taiwan,Asia,2000,22.901742160278747,0.0,0.0,0.0,TWN
6842,Taipei,Taiwan,Asia,2001,23.18153203342618,0.0,0.0,0.0,TWN
6843,Taipei,Taiwan,Asia,2002,23.891080332409985,0.0,0.0,0.0,TWN
6844,Taipei,Taiwan,Asia,2003,23.532362637362635,0.0,0.0,0.0,TWN
6845,Taipei,Taiwan,Asia,2004,23.039043715847,0.0,0.0,0.0,TWN
6846,Taipei,Taiwan,Asia,2005,23.12419178082193,0.0,0.0,0.0,TWN
6847,Taipei,Taiwan,Asia,2006,23.548849315068512,0.0,0.0,0.0,TWN
6848,Taipei,Taiwan,Asia,2007,23.363983516483497,0.0,0.0,0.0,TWN
6849,Taipei,Taiwan,Asia,2008,23.42095890410957,0.0,0.0,0.0,TWN
6850,Taipei,Taiwan,Asia,2009,23.482692307692314,0.0,0.0,0.0,TWN
6851,Taipei,Taiwan,Asia,2010,23.20767123287671,0.0,0.0,0.0,TWN
6852,Taipei,Taiwan,Asia,2011,22.66339726027397,0.0,0.0,0.0,TWN
6853,Taipei,Taiwan,Asia,2012,22.94161202185791,0.0,0.0,0.0,TWN
6854,Taipei,Taiwan,Asia,2013,23.197123287671246,0.0,0.0,0.0,TWN
6855,Taipei,Taiwan,Asia,2014,23.333516483516487,0.0,0.0,0.0,TWN
6856,Taipei,Taiwan,Asia,2015,23.65521978021979,0.0,0.0,0.0,TWN
6857,Taipei,Taiwan,Asia,2016,23.734861878453028,0.0,0.0,0.0,TWN
6858,Taipei,Taiwan,Asia,2017,23.912821917808195,0.0,0.0,0.0,TWN
6859,Taipei,Taiwan,Asia,2018,24.142888888888905,0.0,0.0,0.0,TWN
6860,Taipei,Taiwan,Asia,2019,24.23108635097493,0.0,0.0,0.0,TWN
6861,Tallahassee,US,North America,1995,19.638082191780825,5126.9,115.29,272.69,USA
6862,Tallahassee,US,North America,1996,18.725718309859158,5283.11,124.38,279.98,USA
6863,Tallahassee,US,North America,1997,19.582219178082205,5547.99,130.98,273.86,USA
6864,Tallahassee,US,North America,1998,20.76423822714681,5590.7,145.82,269.93,USA
6865,Tallahassee,US,North America,1999,19.84980769230769,5610.3,142.42,265.35,USA
6866,Tallahassee,US,North America,2000,19.66437158469946,5776.41,143.65,262.45,USA
6867,Tallahassee,US,North America,2001,19.39597260273973,5749.25,130.28,255.04,USA
6868,Tallahassee,US,North America,2002,19.78335180055401,5594.16,137.81,255.21,USA
6869,Tallahassee,US,North America,2003,19.242032967032976,5659.63,127.23,260.06,USA
6870,Tallahassee,US,North America,2004,19.493333333333336,5740.03,134.13,258.75,USA
6871,Tallahassee,US,North America,2005,19.820082191780823,5756.08,135.45,257.93,USA
6872,Tallahassee,US,North America,2006,20.11668493150685,5656.58,137.6,260.11,USA
6873,Tallahassee,US,North America,2007,20.257527472527475,5740.27,148.45,263.29,USA
6874,Tallahassee,US,North America,2008,19.802570621468927,5563.34,149.44,248.09,USA
6875,Tallahassee,US,North America,2009,19.808159340659333,5159.55,144.31,241.24,USA
6876,Tallahassee,US,North America,2010,18.88084931506849,5392.87,153.08,246.69,USA
6877,Tallahassee,US,North America,2011,20.15432876712328,5172.1,159.37,254.86,USA
6878,Tallahassee,US,North America,2012,20.52830601092897,4950.21,154.58,245.81,USA
6879,Tallahassee,US,North America,2013,20.262356164383554,5089.5,154.04,246.72,USA
6880,Tallahassee,US,North America,2014,19.659315068493157,5102.58,159.16,246.48,USA
6881,Tallahassee,US,North America,2015,21.59446575342465,4982.79,161.05,242.64,USA
6882,Tallahassee,US,North America,2016,21.093879781420767,4888.64,160.92,248.51,USA
6883,Tallahassee,US,North America,2017,20.747534246575345,4813.72,165.29,249.29,USA
6884,Tallahassee,US,North America,2018,20.31572602739725,4981.3,169.66,250.06,USA
6885,Tallahassee,US,North America,2019,20.952986301369865,0.0,0.0,0.0,USA
6886,Tampa St. Petersburg,US,North America,1995,22.420657534246573,5126.9,115.29,272.69,USA
6887,Tampa St. Petersburg,US,North America,1996,22.0374861878453,5283.11,124.38,279.98,USA
6888,Tampa St. Petersburg,US,North America,1997,22.919178082191777,5547.99,130.98,273.86,USA
6889,Tampa St. Petersburg,US,North America,1998,23.33285318559557,5590.7,145.82,269.93,USA
6890,Tampa St. Petersburg,US,North America,1999,22.639642857142857,5610.3,142.42,265.35,USA
6891,Tampa St. Petersburg,US,North America,2000,22.48934426229508,5776.41,143.65,262.45,USA
6892,Tampa St. Petersburg,US,North America,2001,22.56180821917808,5749.25,130.28,255.04,USA
6893,Tampa St. Petersburg,US,North America,2002,22.722160664819928,5594.16,137.81,255.21,USA
6894,Tampa St. Petersburg,US,North America,2003,22.441917808219173,5659.63,127.23,260.06,USA
6895,Tampa St. Petersburg,US,North America,2004,22.429508196721308,5740.03,134.13,258.75,USA
6896,Tampa St. Petersburg,US,North America,2005,22.315890410958904,5756.08,135.45,257.93,USA
6897,Tampa St. Petersburg,US,North America,2006,22.80052054794521,5656.58,137.6,260.11,USA
6898,Tampa St. Petersburg,US,North America,2007,23.21098901098901,5740.27,148.45,263.29,USA
6899,Tampa St. Petersburg,US,North America,2008,22.983107344632764,5563.34,149.44,248.09,USA
6900,Tampa St. Petersburg,US,North America,2009,22.982829670329675,5159.55,144.31,241.24,USA
6901,Tampa St. Petersburg,US,North America,2010,21.6005205479452,5392.87,153.08,246.69,USA
6902,Tampa St. Petersburg,US,North America,2011,23.311917808219167,5172.1,159.37,254.86,USA
6903,Tampa St. Petersburg,US,North America,2012,23.30139344262296,4950.21,154.58,245.81,USA
6904,Tampa St. Petersburg,US,North America,2013,23.054684931506856,5089.5,154.04,246.72,USA
6905,Tampa St. Petersburg,US,North America,2014,22.28846575342464,5102.58,159.16,246.48,USA
6906,Tampa St. Petersburg,US,North America,2015,24.042027397260263,4982.79,161.05,242.64,USA
6907,Tampa St. Petersburg,US,North America,2016,23.49663934426229,4888.64,160.92,248.51,USA
6908,Tampa St. Petersburg,US,North America,2017,24.111041095890407,4813.72,165.29,249.29,USA
6909,Tampa St. Petersburg,US,North America,2018,23.690931506849303,4981.3,169.66,250.06,USA
6910,Tampa St. Petersburg,US,North America,2019,23.91906849315067,0.0,0.0,0.0,USA
6911,Tashkent,Uzbekistan,Asia,1995,15.04619178082192,96.13,0.18,7.94,UZB
6912,Tashkent,Uzbekistan,Asia,1996,13.99016393442624,97.1,0.21,7.33,UZB
6913,Tashkent,Uzbekistan,Asia,1997,15.980174418604664,98.45,0.23,9.88,UZB
6914,Tashkent,Uzbekistan,Asia,1998,15.37682692307692,113.73,0.26,9.82,UZB
6915,Tashkent,Uzbekistan,Asia,1999,15.72945054945054,114.94,0.29,9.57,UZB
6916,Tashkent,Uzbekistan,Asia,2000,15.992213114754104,121.69,0.31,9.52,UZB
6917,Tashkent,Uzbekistan,Asia,2001,16.287205479452048,122.74,0.37,9.32,UZB
6918,Tashkent,Uzbekistan,Asia,2002,16.03418282548477,125.39,0.43,9.41,UZB
6919,Tashkent,Uzbekistan,Asia,2003,15.648767123287662,118.31,0.5,9.56,UZB
6920,Tashkent,Uzbekistan,Asia,2004,16.62756830601093,121.43,0.56,9.37,UZB
6921,Tashkent,Uzbekistan,Asia,2005,16.16432876712329,114.81,0.62,10.03,UZB
6922,Tashkent,Uzbekistan,Asia,2006,16.42071232876712,121.93,0.69,10.47,UZB
6923,Tashkent,Uzbekistan,Asia,2007,16.223873626373624,118.35,0.76,10.9,UZB
6924,Tashkent,Uzbekistan,Asia,2008,15.920274725274725,124.2,0.83,11.45,UZB
6925,Tashkent,Uzbekistan,Asia,2009,16.12750000000002,114.36,0.91,12.2,UZB
6926,Tashkent,Uzbekistan,Asia,2010,16.824602739726025,122.56,0.98,12.78,UZB
6927,Tashkent,Uzbekistan,Asia,2011,15.813808219178089,125.04,1.0,13.33,UZB
6928,Tashkent,Uzbekistan,Asia,2012,14.965765027322403,111.29,1.02,13.62,UZB
6929,Tashkent,Uzbekistan,Asia,2013,16.268876712328755,113.13,1.05,14.27,UZB
6930,Tashkent,Uzbekistan,Asia,2014,14.928489010989027,105.41,1.07,14.76,UZB
6931,Tashkent,Uzbekistan,Asia,2015,16.290302197802205,101.53,1.09,15.11,UZB
6932,Tashkent,Uzbekistan,Asia,2016,16.748977900552497,107.35,1.14,15.9,UZB
6933,Tashkent,Uzbekistan,Asia,2017,15.958821917808224,111.38,1.2,16.08,UZB
6934,Tashkent,Uzbekistan,Asia,2018,16.018836565096954,112.09,1.25,16.24,UZB
6935,Tashkent,Uzbekistan,Asia,2019,16.667604456824517,0.0,0.0,0.0,UZB
6936,Tbilisi,Georgia,Europe,1995,13.922109589041074,8.18,0.03,1.29,GEO
6937,Tbilisi,Georgia,Europe,1996,13.107540983606558,6.36,0.04,1.39,GEO
6938,Tbilisi,Georgia,Europe,1997,13.058520547945196,5.52,0.04,1.49,GEO
6939,Tbilisi,Georgia,Europe,1998,14.540526315789476,4.99,0.05,1.55,GEO
6940,Tbilisi,Georgia,Europe,1999,13.99725274725276,4.52,0.06,1.69,GEO
6941,Tbilisi,Georgia,Europe,2000,13.988551912568315,4.77,0.07,1.77,GEO
6942,Tbilisi,Georgia,Europe,2001,13.945303867403302,3.52,0.07,1.56,GEO
6943,Tbilisi,Georgia,Europe,2002,13.491911357340715,2.96,0.08,1.56,GEO
6944,Tbilisi,Georgia,Europe,2003,13.247041095890404,3.16,0.09,1.53,GEO
6945,Tbilisi,Georgia,Europe,2004,13.706284153005452,3.37,0.1,1.68,GEO
6946,Tbilisi,Georgia,Europe,2005,13.97641025641026,4.24,0.1,1.85,GEO
6947,Tbilisi,Georgia,Europe,2006,6.242660550458716,4.7,0.11,1.8,GEO
6948,Tegucigalpa,Honduras,South/Central America & Carribean,1995,22.579857954545467,3.88,0.04,2.19,HND
6949,Tegucigalpa,Honduras,South/Central America & Carribean,1996,21.386873239436618,3.93,0.07,2.04,HND
6950,Tegucigalpa,Honduras,South/Central America & Carribean,1997,22.25754820936639,4.07,0.1,2.22,HND
6951,Tegucigalpa,Honduras,South/Central America & Carribean,1998,22.729636871508383,4.71,0.13,2.25,HND
6952,Tegucigalpa,Honduras,South/Central America & Carribean,1999,21.721580459770102,4.78,0.16,2.25,HND
6953,Tegucigalpa,Honduras,South/Central America & Carribean,2000,21.7382402234637,5.04,0.19,2.48,HND
6954,Tegucigalpa,Honduras,South/Central America & Carribean,2001,22.291611111111106,5.85,0.2,2.38,HND
6955,Tegucigalpa,Honduras,South/Central America & Carribean,2002,22.345750708215288,6.13,0.22,2.07,HND
6956,Tegucigalpa,Honduras,South/Central America & Carribean,2003,22.08658402203857,6.77,0.24,2.52,HND
6957,Tegucigalpa,Honduras,South/Central America & Carribean,2004,22.188767908309465,7.61,0.26,2.51,HND
6958,Tegucigalpa,Honduras,South/Central America & Carribean,2005,22.41963276836159,7.03,0.27,2.76,HND
6959,Tegucigalpa,Honduras,South/Central America & Carribean,2006,22.06745042492918,8.03,0.32,2.75,HND
6960,Tegucigalpa,Honduras,South/Central America & Carribean,2007,22.03837016574584,8.61,0.37,2.71,HND
